0	13	Call	explan	Kwang		-	04/20/1995	2.93	g.r.	explanation				MK_DT1_1
2014	2017	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_205
2017	2019	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_206
2019	2023	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_207
2023	2024	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_208
2024	2026	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_209
2026	2044	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 33.54	20	BK 50-40		MK_DT1_210
2044	2046	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_211
2046	2053	Call	"sn,sn,sn"	Jacksons	JF004	gt	04/22/1995		g.r.	3 very short sn in row	20	BK 50-40		MK_DT1_212
2053	2054	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_213
2054	2059	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_214
2059	2060	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_215
2060	2066	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 34.25	20	BK 50-40		MK_DT1_216
2066	2068	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_217
2068	2071	Call	zn	Jacksons	JF004	gt	04/22/1995		n.v.g.r.		20	BK 50-40 b.		MK_DT1_218
2071	2080	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 34.34	20	BK 50-40		MK_DT1_219
2080	2090	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_220
2090	2092	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_221
2092	2095	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_222
2095	2103	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 34.56/35.00/35.01	20	BK 50-40		MK_DT1_223
2103	2108	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_224
2108	2128	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 35.12/35.16/35.20	20	BK 50-40		MK_DT1_225
2128	2147	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_226
2147	2164	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_227
2164	2180	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 36.06/36.11/36.13	20	BK 40		MK_DT1_228
2180	2181	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_229
2181	2184	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_230
2184	2198	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 36.35	20	BK 40		MK_DT1_231
2198	2204	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_232
2204	2219	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 36.46	20	BK 40		MK_DT1_233
2219	2228	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_234
2228	2237	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_235
2237	2239	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_236
2239	2245	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 37.21	20	BK 40		MK_DT1_237
2245	2249	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_238
2249	2254	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_239
2254	2256	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_240
2256	2265	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 37.40/37.42	20	BK 50-40		MK_DT1_241
2265	2266	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_242
2266	2271	Call	ss	Jacksons	JF004	gt	04/22/1995		g.r.	not totally clear ss	20	BK 50-40		MK_DT1_243
2271	2272	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_244
2272	2284	Call	zn	Jacksons	JF004	gt	04/22/1995		n.v.g.r.		20	BK 50-40 b.		MK_DT1_245
2284	2302	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 38.19	20	BK 50-40		MK_DT1_246
2302	2316	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 38.27/38.29	20	BK 50-40		MK_DT1_247
2316	2319	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_248
2319	2325	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_249
2325	2329	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_250
2329	2342	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_251
2342	2347	Call	wc	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_252
2347	2352	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 39.11	20	BK 50-40		MK_DT1_253
2352	2362	Call	explan	Jacksons	JF004	gt	04/22/1995		g.r.	"others looked around shortly, cntinued foraging"	20	BK 50-40		MK_DT1_254
2362	2367	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_255
2367	2383	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 39.40	20	BK 40-30		MK_DT1_256
2383	2387	Call	explan	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_257
2387	2414	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 40.04	20	BK 40-30		MK_DT1_258
2414	2420	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40-30		MK_DT1_259
2420	2435	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 40.26 (very noisy bkg)	20	BK 40-30		MK_DT1_260
2435	2440	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_261
2440	2445	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_262
2445	2459	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_263
2459	2463	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_264
2463	2465	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_265
2465	2471	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	almost melidišs --> ss	20	BK 40-30		MK_DT1_266
2471	2474	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_267
2474	2476	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40-30		MK_DT1_268
2476	2481	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_269
2481	2511	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 41.22/41.34	20	BK 40-30		MK_DT1_270
2511	2530	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 42.05	20	BK 40-30		MK_DT1_271
2530	2557	Call	ss	Jacksons	JF004	gt	04/22/1995		g.r.	ss at 42.16 (different zu vorher)	20	BK 40-30		MK_DT1_272
2557	2564	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_273
2564	2566	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_274
2566	2568	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_275
2568	2572	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_276
2572	2575	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_277
2575	2581	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_278
2581	2584	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_279
2584	2588	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_280
2588	2599	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_281
2599	2601	Call	explan	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_282
2601	2604	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_283
2604	2608	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_284
2608	2613	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 43.28/43.31	20	BK 50-40		MK_DT1_285
2613	2628	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 43.33/43.37	20	BK 50-30		MK_DT1_286
2628	2636	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 43.53	20	BK 40-30		MK_DT1_287
2636	2639	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_288
2639	2644	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_289
2644	2659	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 44.16	20	BK 50-30		MK_DT1_290
2659	2661	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_291
2661	2666	Call	talking	Jacksons	JF004	gt	04/22/1995	4.96	g.r.		20	BK 40-30		MK_DT1_292
2666	2677	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_293
2677	2684	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_294
2684	2692	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.	almost melodišs	20	BK 40		MK_DT1_295
2692	2694	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20			MK_DT1_296
2694	2706	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_297
2706	2710	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.	melodišs	20	BK 40		MK_DT1_298
2710	2714	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_299
2714	2729	Call	explan	Jacksons	JF004	gt	04/22/1995		g.r.	others not to see anymore	20			MK_DT1_300
2729	2745	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.	"almost triller, high pitched"	20	BK 40-30		MK_DT1_301
2745	2756	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.	melodišs together	20	BK 40-30		MK_DT1_302
2756	2774	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 45.56	20	BK 40-30		MK_DT1_303
2774	2777	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	high pitched	20	BK 40-30		MK_DT1_304
2777	2782	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_305
2782	2786	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_306
2786	2788	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_307
2788	2790	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_308
2790	2798	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 46.35	20	BK 50-40		MK_DT1_309
2798	2818	Call	explan	Jacksons	JF004	gt	04/22/1995	4.98	g.r.	can hear the others but not see	20			MK_DT1_310
2818	2824	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 46.59	20	BK 40-30		MK_DT1_311
2824	2843	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_312
2843	2853	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_313
2853	2863	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_314
2863	2867	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50		MK_DT1_315
2867	2872	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50		MK_DT1_316
2872	2878	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_317
2878	2881	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_318
2881	2885	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_319
2885	2895	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	triller	20	BK 50-40		MK_DT1_320
2895	2905	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 48.18	20	BK 50-40		MK_DT1_321
2905	2921	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_322
2921	2930	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_320
2930	2932	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_324
2932	2952	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_325
2952	2957	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_326
2957	2963	Call	explan	Jacksons	JF004	gt	04/22/1995		g.r.	"others to see, distance 15-20m"	20			MK_DT1_327
2963	2965	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_328
2965	2982	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20			MK_DT1_329
2982	3003	Call	zn (gkr)	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_330
3003	3009	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_331
3009	3037	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 50.22	20	BK 50-30		MK_DT1_332
3037	3050	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_333
3050	3054	Call	tn (trl)	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_334
3054	3109	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 51.30	20	BK 50-40		MK_DT1_335
3109	3130	Call	zn	Jacksons	JF004	gt	04/22/1995	5.03	g.r.		20	BK 40-30		MK_DT1_336
3130	3134	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40-30		MK_DT1_337
3134	3151	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 52.20	20	BK 40-30		MK_DT1_338
3151	3157	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 52.34	20	BK 40-30		MK_DT1_339
3157	3162	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_340
3162	3186	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 52.47/52.52	20	BK 50-30		MK_DT1_341
3186	3203	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_342
3203	3208	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 53.25	20	BK 40-30		MK_DT1_343
3208	3252	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 53.48/54.03	20	BK 50-30		MK_DT1_344
3252	3270	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20			MK_DT1_345
3270	3300	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 54.43/54.47/54.49	20	BK 50-30		MK_DT1_346
3300	3369	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.	and car noise	20			MK_DT1_347
3369	3370	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 30		MK_DT1_348
3370	3373	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 30		MK_DT1_349
3373	3384	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 56.18	20	BK 40-30		MK_DT1_350
3384	3385	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_351
3385	3386	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_352
3386	3402	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_353
3402	3405	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_354
3405	3421	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 56.51	20	BK 40		MK_DT1_355
3421	3429	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_356
3429	3467	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_357
3467	3499	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_358
3499	3508	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_359
3508	3513	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_360
3513	3513	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_361
3513	3522	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_362
3522	3528	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_363
3528	3536	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_364
3536	3542	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	melodišs	20	BK 40		MK_DT1_365
3542	3551	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	with talking in background	20	BK 18		MK_DT1_366
3551	3564	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 59.17	20	BK 40		MK_DT1_367
3564	3568	Call	tn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_368
3568	3579	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 59.30	20	BK 40		MK_DT1_369
3579	3590	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 59.42/59.44/59.48	20	BK 40		MK_DT1_370
3590	3593	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 59.50	20	BK 40		MK_DT1_371
3593	3599	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_372
3599	3600	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_373
3600	3607	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_374
3607	3608	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_375
3608	3615	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_376
3615	3616	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_377
3616	3617	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_378
3617	3617	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_379
3617	3621	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_380
3621	3622	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_381
3622	3625	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.					MK_DT1_382
3625	3626	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_383
3626	3630	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.					MK_DT1_384
3630	3637	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_385
3637	3640	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_386
3640	3643	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_387
3643	3657	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 1.00.48/1.00.51/1.00.54	20	BK 50-40		MK_DT1_388
3657	3662	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_389
3662	3673	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_390
3673	3687	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 1.01.23	20	BK 40		MK_DT1_391
3687	3700	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 1.01.28/1.01.28/1.01.33/1.01.37	20	BK 50-40		MK_DT1_392
3700	3728	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.	zn at 1.01.52	20	BK 50-40		MK_DT1_393
3728	3733	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 1.02.11	20	BK 40		MK_DT1_394
3733	3736	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40		MK_DT1_395
3736	3749	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.					MK_DT1_396
3749	3756	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40		MK_DT1_397
3756	3763	Call	zn	Jacksons	JF004	gt	04/22/1995	5.14	g.r.		20	BK 40		MK_DT1_398
3763	3783	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.	sn at 1.02.43/1.02.50	20	BK 40		MK_DT1_399
3783	3786	Call	zn	Jacksons	JF004	gt	04/22/1995	5.14	g.r.		20	BK 50-40		MK_DT1_400
3786	3787	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_401
3787	3788	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_402
3788	3792	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg	cc at 1.03.10	20	BK 50-40		MK_DT1_403
3792	3795	Call	zn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 50-40		MK_DT1_404
3795	3800	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 50-40		MK_DT1_405
3800	3805	Call	zn 	Jacksons	JF004	gt	04/22/1995		g.r.	melodišs	20	BK 50-40		MK_DT1_406
3805	3811	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40-30		MK_DT1_407
3811	3816	Call	sn	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_408
3816	3821	Call	cc	Jacksons	JF004	gt	04/22/1995		g.r./bkg		20	BK 40-30		MK_DT1_409
3821	3845	Call	talking	Jacksons	JF004	gt	04/22/1995		g.r.		20	BK 40-30		MK_DT1_410
